"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-132","Huancane","drink, to","uma.","","Heggarty 2005"
"Heggarty-2005-150-132","Huangascar","drink, to","upya","","Shimelman 2017"
"Heggarty-2005-150-132","HuarazHuailas","drink, to","beber",,"Parker and Chávez 1976"
"Heggarty-2005-150-132","Imbabura","drink, to","ufiana","","Gómez 2009"
"Heggarty-2005-150-132","Inkawasi","drink, to","upya.","","Heggarty 2005"
"Heggarty-2005-150-132","Iruhito","drink, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-132","Jaqaru","drink, to","uma.","","Heggarty 2005"
"Heggarty-2005-150-132","Kawki","drink, to","uma.","","Heggarty 2005"
"Heggarty-2005-150-132","Lamas","drink, to","upya","","Taylor 2006"
"Heggarty-2005-150-132","Laraos","drink, to","upya.","","Heggarty 2005"
"Heggarty-2005-150-132","Lincha-Tana","drink, to","upya","","Shimelman 2017"
"Heggarty-2005-150-132","Maragua","drink, to","uxya.","","Heggarty 2005"
"Heggarty-2005-150-132","Napo","drink, to","upina","","Orr and Wrisley 1981"
"Heggarty-2005-150-132","Pacaraos","drink, to","upya, upu","upu: sopas, desayunos","Adelaar 1982"
"Heggarty-2005-150-132","Pastaza","drink, to","upyana","","Landerman 1973"
"Heggarty-2005-150-132","Pocona","drink, to","uxya.","","Heggarty 2005"
"Heggarty-2005-150-132","Puki","drink, to","uma.","","Heggarty 2005"
"Heggarty-2005-150-132","Puno","drink, to","uxa.","","Heggarty 2005"
"Heggarty-2005-150-132","Putumayo","drink, to","upia","","Tandioy et al. 1978"
"Heggarty-2005-150-132","Raimondi","drink, to","upyay",,"Parker and Chávez 1976"
"Heggarty-2005-150-132","SanPedro","drink, to","upya","","Shimelman 2017"
"Heggarty-2005-150-132","Santiagueno","drink, to","upyay","","Juanatey (fieldwork)"
"Heggarty-2005-150-132","SantoTomas","drink, to","vpiani, vpiacuni","","Santo Tomás 1951"
"Heggarty-2005-150-132","Serena","drink, to","upi.","","Heggarty 2005"
"Heggarty-2005-150-132","Sullkatiti","drink, to","uma.","","Heggarty 2005"
"Heggarty-2005-150-132","Taquile","drink, to","upya.","","Heggarty 2005"
"Heggarty-2005-150-132","Tarma","drink, to","upya","","Adelaar 1977"
"Heggarty-2005-150-132","Troje","drink, to","ubya.","","Heggarty 2005"
"Heggarty-2005-150-132","Tsimu","drink, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-132","Wari","drink, to","upyay",,"Parker and Chávez 1976"
"Heggarty-2005-150-132","Yanac","drink, to","upya.","","Heggarty 2005"
"Heggarty-2005-150-133","Anonimo","bite, to","canini","","Valera 1586"
"Heggarty-2005-150-133","Apuri","bite, to","kani-","","Shimelman 2017"
"Heggarty-2005-150-133","Apurimac","bite, to","kachu, qachu, kamu, kani","","Gutiérrez et al. 2007"
"Heggarty-2005-150-133","Arma","bite, to","kachu, kani","","Gálvez Astorayme 2003"
"Heggarty-2005-150-133","Atalla","bite, to","kača.","","Heggarty 2005"
"Heggarty-2005-150-133","Ayacucho","bite, to","kachu","kani solo para perro","Soto Ruiz 1976"
"Heggarty-2005-150-133","Bobonaza","bite, to","canina","","Orr and Wrisley 1981"
"Heggarty-2005-150-133","Cacra-Hongos","bite, to","kani-","","Shimelman 2017"
"Heggarty-2005-150-133","Chachapoyas","bite, to","kani","also for other animals than dogs","Taylor 2006"
"Heggarty-2005-150-133","Chacpar","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Chetilla","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Chipaya","bite, to","tr'at.z","","Heggarty 2005"
"Heggarty-2005-150-133","Curva","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Cuzco","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","CuzquenoAntiguo","bite, to","canini","","Holguín 1608"
"Heggarty-2005-150-133","Huallaga","bite, to","kañi.","","Heggarty 2005"
"Heggarty-2005-150-133","Huanca","bite, to","kaniy","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-133","Huanca","bite, to","kaʈʃuy","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-133","Huanca","bite, to","waʔsuy","(con los colmillos)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-133","Huancane","bite, to","aču.qa.","","Heggarty 2005"
"Heggarty-2005-150-133","Huangascar","bite, to","kani-","","Shimelman 2017"
"Heggarty-2005-150-133","HuarazHuailas","bite, to","aniy",,"Parker and Chávez 1976"
"Heggarty-2005-150-133","Imbabura","bite, to","kanina","","Gómez 2009"
"Heggarty-2005-150-133","Inkawasi","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Iruhito","bite, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-133","Jaqaru","bite, to","hawč'i.","","Heggarty 2005"
"Heggarty-2005-150-133","Kawki","bite, to","hawč'i.","","Heggarty 2005"
"Heggarty-2005-150-133","Lamas","bite, to","kani","also for other animals than dogs","Taylor 2006"
"Heggarty-2005-150-133","Laraos","bite, to","kaĉu.","","Heggarty 2005"
"Heggarty-2005-150-133","Lincha-Tana","bite, to","kani-","","Shimelman 2017"
"Heggarty-2005-150-133","Maragua","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Napo","bite, to","canina","","Orr and Wrisley 1981"
"Heggarty-2005-150-133","Pacaraos","bite, to","kani","","Adelaar 1982"
"Heggarty-2005-150-133","Pastaza","bite, to","canina","","Landerman 1973"
"Heggarty-2005-150-133","Pocona","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Puki","bite, to","turu.t'a.","","Heggarty 2005"
"Heggarty-2005-150-133","Puno","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Putumayo","bite, to","cani","","Tandioy et al. 1978"
"Heggarty-2005-150-133","Raimondi","bite, to","aniy",,"Parker and Chávez 1976"
"Heggarty-2005-150-133","SanPedro","bite, to","kani-","","Shimelman 2017"
"Heggarty-2005-150-133","Santiagueno","bite, to","kaniy","","Juanatey (fieldwork)"
"Heggarty-2005-150-133","SantoTomas","bite, to","camini","","Santo Tomás 1951"
"Heggarty-2005-150-133","Serena","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Sullkatiti","bite, to","p'ata.","","Heggarty 2005"
"Heggarty-2005-150-133","Taquile","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Tarma","bite, to","kaĉu","kani: only for dogs, possibly also in other doculects","Adelaar 1977"
"Heggarty-2005-150-133","Troje","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-133","Tsimu","bite, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-133","Wari","bite, to","",,"Parker and Chávez 1976"
"Heggarty-2005-150-133","Yanac","bite, to","kani.","","Heggarty 2005"
"Heggarty-2005-150-134","Anonimo","suck, to","chomcani","","Valera 1586"
"Heggarty-2005-150-134","Apuri","suck, to","shuqu","","Shimelman 2017"
"Heggarty-2005-150-134","Apurimac","suck, to","chonqa","","Gutiérrez et al. 2007"
"Heggarty-2005-150-134","Arma","suck, to","suqu","","Gálvez Astorayme 2003"
"Heggarty-2005-150-134","Atalla","suck, to","suχu.","","Heggarty 2005"
"Heggarty-2005-150-134","Ayacucho","suck, to","soqo","","Soto Ruiz 1976"
"Heggarty-2005-150-134","Bobonaza","suck, to","chupana","","Orr and Wrisley 1981"
"Heggarty-2005-150-134","Cacra-Hongos","suck, to","shuqu","","Shimelman 2017"
"Heggarty-2005-150-134","Chachapoyas","suck, to","shuku","","Taylor 2006"
"Heggarty-2005-150-134","Chacpar","suck, to","šuqu.","","Heggarty 2005"
"Heggarty-2005-150-134","Chetilla","suck, to","čupa.","","Heggarty 2005"
"Heggarty-2005-150-134","Chipaya","suck, to","","","Heggarty 2005"
"Heggarty-2005-150-134","Curva","suck, to","č'u.nqa.","","Heggarty 2005"
"Heggarty-2005-150-134","Cuzco","suck, to","č'u.nqa.","","Heggarty 2005"
"Heggarty-2005-150-134","CuzquenoAntiguo","suck, to","chhumccani","","Holguín 1608"
"Heggarty-2005-150-134","Huallaga","suck, to","šuqu.","","Heggarty 2005"
"Heggarty-2005-150-134","Huanca","suck, to","ñuñuy","s̹uʔuy (sorber)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-134","Huancane","suck, to","č'u.mu.","","Heggarty 2005"
"Heggarty-2005-150-134","Huangascar","suck, to","shuqu","","Shimelman 2017"
"Heggarty-2005-150-134","HuarazHuailas","suck, to","mamar",,"Parker and Chávez 1976"
"Heggarty-2005-150-134","Imbabura","suck, to","chupana","","Gómez 2009"
"Heggarty-2005-150-134","Inkawasi","suck, to","šuγu.","","Heggarty 2005"
"Heggarty-2005-150-134","Iruhito","suck, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-134","Jaqaru","suck, to","šuq'u.","","Heggarty 2005"
"Heggarty-2005-150-134","Kawki","suck, to","šuq'u.","","Heggarty 2005"
"Heggarty-2005-150-134","Lamas","suck, to","shuku","","Taylor 2006"
"Heggarty-2005-150-134","Laraos","suck, to","šuqu.","","Heggarty 2005"
"Heggarty-2005-150-134","Lincha-Tana","suck, to","shuqu","","Shimelman 2017"
"Heggarty-2005-150-134","Maragua","suck, to","č'u.nqa.","","Heggarty 2005"
"Heggarty-2005-150-134","Napo","suck, to","tsungana","","Orr and Wrisley 1981"
"Heggarty-2005-150-134","Pacaraos","suck, to","shuqu","","Adelaar 1982"
"Heggarty-2005-150-134","Pastaza","suck, to","chupana","","Landerman 1973"
"Heggarty-2005-150-134","Pastaza","suck, to","tsungana","","Landerman 1973"
"Heggarty-2005-150-134","Pastaza","suck, to","chuchuna","mamar","Landerman 1973"
"Heggarty-2005-150-134","Pocona","suck, to","č'u.nγa.","","Heggarty 2005"
"Heggarty-2005-150-134","Puki","suck, to","č'u.ma.","","Heggarty 2005"
"Heggarty-2005-150-134","Puno","suck, to","č'u.nqa.","","Heggarty 2005"
"Heggarty-2005-150-134","Putumayo","suck, to","chuchuri","","Tandioy et al. 1978"
"Heggarty-2005-150-134","Raimondi","suck, to","shoquy",,"Parker and Chávez 1976"
"Heggarty-2005-150-134","SanPedro","suck, to","shuqu","","Shimelman 2017"
"Heggarty-2005-150-134","Santiagueno","suck, to","chonqay, ñuñuy","ñuñuy ‘mamar’","Juanatey (fieldwork)"
"Heggarty-2005-150-134","SantoTomas","suck, to","ch’unqa, ch’umqa, suq’uni","suq’uni aymara?","Santo Tomás 1951"
"Heggarty-2005-150-134","Serena","suck, to","tsu.nga.","","Heggarty 2005"
"Heggarty-2005-150-134","Sullkatiti","suck, to","č'a.mu.","","Heggarty 2005"
"Heggarty-2005-150-134","Taquile","suck, to","č'u.nqa.","","Heggarty 2005"
"Heggarty-2005-150-134","Tarma","suck, to","šuxu","","Adelaar 1977"
"Heggarty-2005-150-134","Troje","suck, to","ču.ču.","","Heggarty 2005"
"Heggarty-2005-150-134","Tsimu","suck, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-134","Wari","suck, to","shoquy",,"Parker and Chávez 1976"
"Heggarty-2005-150-134","Yanac","suck, to","šuqu.","","Heggarty 2005"
"Heggarty-2005-150-135","Anonimo","lick, to","llachuani","","Valera 1586"
"Heggarty-2005-150-135","Apuri","lick, to","llaqwa-","","Shimelman 2017"
"Heggarty-2005-150-135","Apurimac","lick, to","llaqwa, lawqa","","Gutiérrez et al. 2007"
"Heggarty-2005-150-135","Arma","lick, to","llaqwa","","Gálvez Astorayme 2003"
"Heggarty-2005-150-135","Atalla","lick, to","λaχwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Ayacucho","lick, to","llaqwa, lampi","","Soto Ruiz 1976"
"Heggarty-2005-150-135","Bobonaza","lick, to","llaucana","","Orr and Wrisley 1981"
"Heggarty-2005-150-135","Cacra-Hongos","lick, to","llaqwa-","","Shimelman 2017"
"Heggarty-2005-150-135","Chachapoyas","lick, to","llakwa","","Taylor 2006"
"Heggarty-2005-150-135","Chacpar","lick, to","λaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Chetilla","lick, to","dyaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Chipaya","lick, to","is.z; isis.z","","Heggarty 2005"
"Heggarty-2005-150-135","Curva","lick, to","λaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Cuzco","lick, to","λaχwa.","","Heggarty 2005"
"Heggarty-2005-150-135","CuzquenoAntiguo","lick, to","llakhuani","","Holguín 1608"
"Heggarty-2005-150-135","Huallaga","lick, to","λaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Huanca","lick, to","llaʔway","(los platos o el mortero de ají)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-135","Huancane","lick, to","haλq'a.","","Heggarty 2005"
"Heggarty-2005-150-135","Huangascar","lick, to","llaqwa-","","Shimelman 2017"
"Heggarty-2005-150-135","HuarazHuailas","lick, to","laqway",,"Parker and Chávez 1976"
"Heggarty-2005-150-135","Imbabura","lick, to","lambina","","Gómez 2009"
"Heggarty-2005-150-135","Inkawasi","lick, to","žaχwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Iruhito","lick, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-135","Jaqaru","lick, to","haλpi.","","Heggarty 2005"
"Heggarty-2005-150-135","Kawki","lick, to","haλpa.","","Heggarty 2005"
"Heggarty-2005-150-135","Lamas","lick, to","llakwa","","Taylor 2006"
"Heggarty-2005-150-135","Laraos","lick, to","λaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Lincha-Tana","lick, to","llaqwa-","","Shimelman 2017"
"Heggarty-2005-150-135","Maragua","lick, to","λaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Napo","lick, to","llaucana","","Orr and Wrisley 1981"
"Heggarty-2005-150-135","Pacaraos","lick, to","laqwa","","Adelaar 1982"
"Heggarty-2005-150-135","Pastaza","lick, to","lawcana","","Landerman 1973"
"Heggarty-2005-150-135","Pocona","lick, to","λaqwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Puki","lick, to","haλq'a.","","Heggarty 2005"
"Heggarty-2005-150-135","Puno","lick, to","λaχwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Putumayo","lick, to","llacuay","","Tandioy et al. 1978"
"Heggarty-2005-150-135","Raimondi","lick, to","laqway",,"Parker and Chávez 1976"
"Heggarty-2005-150-135","SanPedro","lick, to","llaqwa-","","Shimelman 2017"
"Heggarty-2005-150-135","Santiagueno","lick, to","llaqway","","Juanatey (fieldwork)"
"Heggarty-2005-150-135","SantoTomas","lick, to","llacuani","","Santo Tomás 1951"
"Heggarty-2005-150-135","Serena","lick, to","λawka.","","Heggarty 2005"
"Heggarty-2005-150-135","Sullkatiti","lick, to","haλq'a.","","Heggarty 2005"
"Heggarty-2005-150-135","Taquile","lick, to","λaχwa.","","Heggarty 2005"
"Heggarty-2005-150-135","Tarma","lick, to","laxwa","","Adelaar 1977"
"Heggarty-2005-150-135","Troje","lick, to","lambi.","","Heggarty 2005"
"Heggarty-2005-150-135","Tsimu","lick, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-135","Wari","lick, to","laqway",,"Parker and Chávez 1976"
"Heggarty-2005-150-135","Yanac","lick, to","laqwa.","","Heggarty 2005"
"Heggarty-2005-150-136","Anonimo","spit, to","tocani","","Valera 1586"
"Heggarty-2005-150-136","Apuri","spit, to","aqtu-","","Shimelman 2017"
"Heggarty-2005-150-136","Apuri","spit, to","tuqa-","","Shimelman 2017"
"Heggarty-2005-150-136","Apurimac","spit, to","","","Gutiérrez et al. 2007"
"Heggarty-2005-150-136","Arma","spit, to","tuqa","","Gálvez Astorayme 2003"
"Heggarty-2005-150-136","Atalla","spit, to","tuχa.","","Heggarty 2005"
"Heggarty-2005-150-136","Ayacucho","spit, to","toqa","","Soto Ruiz 1976"
"Heggarty-2005-150-136","Bobonaza","spit, to","tiucana","","Orr and Wrisley 1981"
"Heggarty-2005-150-136","Cacra-Hongos","spit, to","aqtu-","","Shimelman 2017"
"Heggarty-2005-150-136","Cacra-Hongos","spit, to","tuqa-","","Shimelman 2017"
"Heggarty-2005-150-136","Chachapoyas","spit, to","tuka","","Taylor 2006"
"Heggarty-2005-150-136","Chacpar","spit, to","tuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Chetilla","spit, to","tuγa.","","Heggarty 2005"
"Heggarty-2005-150-136","Chipaya","spit, to","thujt.z","","Heggarty 2005"
"Heggarty-2005-150-136","Curva","spit, to","thuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Cuzco","spit, to","thuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","CuzquenoAntiguo","spit, to","ttoccani","","Holguín 1608"
"Heggarty-2005-150-136","Huallaga","spit, to","tuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Huanca","spit, to","tuʔay","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-136","Huancane","spit, to","thusa.","","Heggarty 2005"
"Heggarty-2005-150-136","Huangascar","spit, to","aqtu-","","Shimelman 2017"
"Heggarty-2005-150-136","Huangascar","spit, to","tuqa-","","Shimelman 2017"
"Heggarty-2005-150-136","HuarazHuailas","spit, to","toqay",,"Parker and Chávez 1976"
"Heggarty-2005-150-136","Imbabura","spit, to","tukana","","Gómez 2009"
"Heggarty-2005-150-136","Inkawasi","spit, to","tuγa.","","Heggarty 2005"
"Heggarty-2005-150-136","Iruhito","spit, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-136","Jaqaru","spit, to","thusu.","","Heggarty 2005"
"Heggarty-2005-150-136","Kawki","spit, to","čusa.","","Heggarty 2005"
"Heggarty-2005-150-136","Lamas","spit, to","tuka","","Taylor 2006"
"Heggarty-2005-150-136","Laraos","spit, to","tuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Lincha-Tana","spit, to","aqtu-","","Shimelman 2017"
"Heggarty-2005-150-136","Lincha-Tana","spit, to","tuqa-","","Shimelman 2017"
"Heggarty-2005-150-136","Maragua","spit, to","thuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Napo","spit, to","tiucana","","Orr and Wrisley 1981"
"Heggarty-2005-150-136","Pacaraos","spit, to","tuqa","","Adelaar 1982"
"Heggarty-2005-150-136","Pastaza","spit, to","tyucana","","Landerman 1973"
"Heggarty-2005-150-136","Pocona","spit, to","thuγa.","","Heggarty 2005"
"Heggarty-2005-150-136","Puki","spit, to","thusa.","","Heggarty 2005"
"Heggarty-2005-150-136","Puno","spit, to","thuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Putumayo","spit, to","tuca","","Tandioy et al. 1978"
"Heggarty-2005-150-136","Raimondi","spit, to","toqay",,"Parker and Chávez 1976"
"Heggarty-2005-150-136","SanPedro","spit, to","aqtu-","","Shimelman 2017"
"Heggarty-2005-150-136","SanPedro","spit, to","tuqa-","","Shimelman 2017"
"Heggarty-2005-150-136","Santiagueno","spit, to","toqay","","Juanatey (fieldwork)"
"Heggarty-2005-150-136","SantoTomas","spit, to","tucani","","Santo Tomás 1951"
"Heggarty-2005-150-136","Serena","spit, to","tyuka.","","Heggarty 2005"
"Heggarty-2005-150-136","Sullkatiti","spit, to","thusa.","","Heggarty 2005"
"Heggarty-2005-150-136","Taquile","spit, to","thuqa.","","Heggarty 2005"
"Heggarty-2005-150-136","Tarma","spit, to","tuxa","","Adelaar 1977"
"Heggarty-2005-150-136","Troje","spit, to","čuka.","","Heggarty 2005"
"Heggarty-2005-150-136","Tsimu","spit, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-136","Wari","spit, to","toqay",,"Parker and Chávez 1976"
"Heggarty-2005-150-136","Yanac","spit, to","tuqa.","","Heggarty 2005"
"Heggarty-2005-150-137","Anonimo","sleep, to","puñuni","","Valera 1586"
"Heggarty-2005-150-137","Apuri","sleep, to","puñu-","","Shimelman 2017"
"Heggarty-2005-150-137","Apurimac","sleep, to","puñu","","Gutiérrez et al. 2007"
"Heggarty-2005-150-137","Arma","sleep, to","puñu","","Gálvez Astorayme 2003"
"Heggarty-2005-150-137","Atalla","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Ayacucho","sleep, to","puñu","","Soto Ruiz 1976"
"Heggarty-2005-150-137","Bobonaza","sleep, to","puñuna","","Orr and Wrisley 1981"
"Heggarty-2005-150-137","Cacra-Hongos","sleep, to","puñu-","","Shimelman 2017"
"Heggarty-2005-150-137","Chachapoyas","sleep, to","puñu","","Taylor 2006"
"Heggarty-2005-150-137","Chacpar","sleep, to","punu.","","Heggarty 2005"
"Heggarty-2005-150-137","Chetilla","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Chipaya","sleep, to","thaj.z","","Heggarty 2005"
"Heggarty-2005-150-137","Curva","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Cuzco","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","CuzquenoAntiguo","sleep, to","puñuni","","Holguín 1608"
"Heggarty-2005-150-137","Huallaga","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Huanca","sleep, to","puñuy","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-137","Huancane","sleep, to","iki.","","Heggarty 2005"
"Heggarty-2005-150-137","Huangascar","sleep, to","puñu-","","Shimelman 2017"
"Heggarty-2005-150-137","HuarazHuailas","sleep, to","punuy",,"Parker and Chávez 1976"
"Heggarty-2005-150-137","Imbabura","sleep, to","puñuna","","Gómez 2009"
"Heggarty-2005-150-137","Inkawasi","sleep, to","punu.","","Heggarty 2005"
"Heggarty-2005-150-137","Iruhito","sleep, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-137","Jaqaru","sleep, to","iki.","","Heggarty 2005"
"Heggarty-2005-150-137","Kawki","sleep, to","iki.","","Heggarty 2005"
"Heggarty-2005-150-137","Lamas","sleep, to","puñu","","Taylor 2006"
"Heggarty-2005-150-137","Laraos","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Lincha-Tana","sleep, to","puñu-","","Shimelman 2017"
"Heggarty-2005-150-137","Maragua","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Napo","sleep, to","puñuna","","Orr and Wrisley 1981"
"Heggarty-2005-150-137","Pacaraos","sleep, to","puñu","","Adelaar 1982"
"Heggarty-2005-150-137","Pastaza","sleep, to","puñuna","","Landerman 1973"
"Heggarty-2005-150-137","Pocona","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Puki","sleep, to","iki.","","Heggarty 2005"
"Heggarty-2005-150-137","Puno","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Putumayo","sleep, to","puñu","","Tandioy et al. 1978"
"Heggarty-2005-150-137","Raimondi","sleep, to","punuy",,"Parker and Chávez 1976"
"Heggarty-2005-150-137","SanPedro","sleep, to","puñu-","","Shimelman 2017"
"Heggarty-2005-150-137","Santiagueno","sleep, to","puñuy","","Juanatey (fieldwork)"
"Heggarty-2005-150-137","SantoTomas","sleep, to","puñucuni, pachacuni","","Santo Tomás 1951"
"Heggarty-2005-150-137","Serena","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Sullkatiti","sleep, to","iki.","","Heggarty 2005"
"Heggarty-2005-150-137","Taquile","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Tarma","sleep, to","punu","","Adelaar 1977"
"Heggarty-2005-150-137","Troje","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-137","Tsimu","sleep, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-137","Wari","sleep, to","punuy",,"Parker and Chávez 1976"
"Heggarty-2005-150-137","Yanac","sleep, to","puñu.","","Heggarty 2005"
"Heggarty-2005-150-138","Anonimo","live, to","cauçani","","Valera 1586"
"Heggarty-2005-150-138","Apuri","live, to","kawsa-","","Shimelman 2017"
"Heggarty-2005-150-138","Apuri","live, to","yatra-","","Shimelman 2017"
"Heggarty-2005-150-138","Apurimac","live, to","kawsa","","Gutiérrez et al. 2007"
"Heggarty-2005-150-138","Arma","live, to","kawsa","","Gálvez Astorayme 2003"
"Heggarty-2005-150-138","Atalla","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Ayacucho","live, to","kawsa","","Soto Ruiz 1976"
"Heggarty-2005-150-138","Bobonaza","live, to","causana","","Orr and Wrisley 1981"
"Heggarty-2005-150-138","Cacra-Hongos","live, to","kawsa-","","Shimelman 2017"
"Heggarty-2005-150-138","Cacra-Hongos","live, to","yatra-","","Shimelman 2017"
"Heggarty-2005-150-138","Chachapoyas","live, to","kawsa","","Taylor 2006"
"Heggarty-2005-150-138","Chacpar","live, to","kawa.","","Heggarty 2005"
"Heggarty-2005-150-138","Chetilla","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Chipaya","live, to","zhet-z","","Heggarty 2005"
"Heggarty-2005-150-138","Curva","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Cuzco","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","CuzquenoAntiguo","live, to","cauçay","","Holguín 1608"
"Heggarty-2005-150-138","Huallaga","live, to","kawa.","","Heggarty 2005"
"Heggarty-2005-150-138","Huanca","live, to","kawsay","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-138","Huancane","live, to","haka.","","Heggarty 2005"
"Heggarty-2005-150-138","Huangascar","live, to","kawsa-","","Shimelman 2017"
"Heggarty-2005-150-138","Huangascar","live, to","yatra-","","Shimelman 2017"
"Heggarty-2005-150-138","HuarazHuailas","live, to","kaway",,"Parker and Chávez 1976"
"Heggarty-2005-150-138","Imbabura","live, to","kawsana","","Gómez 2009"
"Heggarty-2005-150-138","Inkawasi","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Iruhito","live, to","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-138","Jaqaru","live, to","haka.","","Heggarty 2005"
"Heggarty-2005-150-138","Kawki","live, to","haka.","","Heggarty 2005"
"Heggarty-2005-150-138","Lamas","live, to","kawsa","","Taylor 2006"
"Heggarty-2005-150-138","Laraos","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Lincha-Tana","live, to","kawsa-","","Shimelman 2017"
"Heggarty-2005-150-138","Lincha-Tana","live, to","yatra-","","Shimelman 2017"
"Heggarty-2005-150-138","Maragua","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Napo","live, to","causana","","Orr and Wrisley 1981"
"Heggarty-2005-150-138","Pacaraos","live, to","kawa","","Adelaar 1982"
"Heggarty-2005-150-138","Pastaza","live, to","cawsana","","Landerman 1973"
"Heggarty-2005-150-138","Pocona","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Puki","live, to","haka.","","Heggarty 2005"
"Heggarty-2005-150-138","Puno","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Putumayo","live, to","caugsa, tiacu","","Tandioy et al. 1978"
"Heggarty-2005-150-138","Raimondi","live, to","kaway",,"Parker and Chávez 1976"
"Heggarty-2005-150-138","SanPedro","live, to","kawsa-","","Shimelman 2017"
"Heggarty-2005-150-138","SanPedro","live, to","yatra-","","Shimelman 2017"
"Heggarty-2005-150-138","Santiagueno","live, to","kawsay","","Juanatey (fieldwork)"
"Heggarty-2005-150-138","SantoTomas","live, to","cauçani","","Santo Tomás 1951"
"Heggarty-2005-150-138","Serena","live, to","kawsa.","","Heggarty 2005"
"Heggarty-2005-150-138","Sullkatiti","live, to","haka.","","Heggarty 2005"
"Heggarty-2005-150-138","Taquile","live, to","kawsa.","","Heggarty 2005"
